InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
569132,22867,HAND WARMER BIRD DESIGN,3,30/09/2011 13:54,2.1,17757
569132,22686,FRENCH BLUE METAL DOOR SIGN No,2,30/09/2011 13:54,1.25,17757
569133,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,30/09/2011 14:06,0.42,15185
569136,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,30/09/2011 14:41,3.95,15834
569136,23079,TOADSTOOL BEDSIDE LIGHT ,2,30/09/2011 14:41,8.95,15834
569139,23427,STOOL HOME SWEET HOME ,2,30/09/2011 14:55,12.5,16404
569140,22728,ALARM CLOCK BAKELIKE PINK,4,30/09/2011 14:59,3.75,14503
569140,22138,BAKING SET 9 PIECE RETROSPOT ,6,30/09/2011 14:59,4.95,14503
569140,23348,CHILDRENS TOY COOKING UTENSIL SET,6,30/09/2011 14:59,2.08,14503
569140,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,30/09/2011 14:59,0.85,14503
569143,23156,SET OF 5 MINI GROCERY MAGNETS,2,30/09/2011 15:04,2.08,15867
569148,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,4,30/09/2011 15:52,7.95,16613
569205,22899,CHILDREN'S APRON DOLLY GIRL ,2,02/10/2011 10:55,2.1,16923
569205,22776,SWEETHEART 3 TIER CAKE STAND ,1,02/10/2011 10:55,9.95,16923
569206,22071,SMALL WHITE RETROSPOT MUG IN BOX ,2,02/10/2011 10:58,3.75,15038
569208,21755,LOVE BUILDING BLOCK WORD,1,02/10/2011 11:10,6.25,16693
569208,23082,SET 6 PAPER TABLE LANTERN HEARTS ,1,02/10/2011 11:10,3.75,16693
569208,22089,PAPER BUNTING VINTAGE PAISLEY,2,02/10/2011 11:10,2.95,16693
569212,21755,LOVE BUILDING BLOCK WORD,4,02/10/2011 12:05,6.25,15164
569213,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,02/10/2011 12:11,3.75,13782
569215,22336,DOVE DECORATION PAINTED ZINC ,10,02/10/2011 12:30,0.19,13571
569218,22776,SWEETHEART 3 TIER CAKE STAND ,2,02/10/2011 12:47,9.95,15952
569219,22110,BIRD HOUSE HOT WATER BOTTLE,1,02/10/2011 13:01,2.55,13558
569220,23344,JUMBO BAG 50'S CHRISTMAS ,2,02/10/2011 13:26,2.08,16007
569220,84992,72 SWEETHEART FAIRY CAKE CASES,2,02/10/2011 13:26,0.55,16007
569220,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,24,02/10/2011 13:26,0.19,16007
569221,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,02/10/2011 13:44,0.83,14970
569222,23047,PAPER LANTERN 5 POINT SEQUIN STAR,4,02/10/2011 13:46,5.75,15906
569223,21747,SMALL SKULL WINDMILL,6,02/10/2011 13:49,1.25,16283
569224,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,02/10/2011 14:00,1.25,15701
569224,22266,EASTER DECORATION HANGING BUNNY,1,02/10/2011 14:00,0.19,15701
569224,22111,SCOTTIE DOG HOT WATER BOTTLE,1,02/10/2011 14:00,4.95,15701
569224,23377,PACK OF 12 DOLLY GIRL TISSUES,2,02/10/2011 14:00,0.39,15701
569225,22356,CHARLOTTE BAG PINK POLKADOT,10,02/10/2011 14:25,0.85,16930
569227,22633,HAND WARMER UNION JACK,12,02/10/2011 14:37,2.1,14051
569228,20992,JAZZ HEARTS PURSE NOTEBOOK,3,02/10/2011 14:47,0.39,15547
569229,23380,PACK OF 12 VINTAGE DOILY TISSUES,2,02/10/2011 14:56,0.39,14502
569229,82494L,WOODEN FRAME ANTIQUE WHITE ,2,02/10/2011 14:56,2.95,14502
569229,22424,ENAMEL BREAD BIN CREAM,1,02/10/2011 14:56,12.75,14502
569229,23393,HOME SWEET HOME CUSHION COVER ,2,02/10/2011 14:56,3.75,14502
569234,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,02/10/2011 15:33,1.25,17841
569236,21136,PAINTED METAL PEARS ASSORTED,6,02/10/2011 15:49,1.69,14432
569236,22338,STAR DECORATION PAINTED ZINC ,4,02/10/2011 15:49,0.19,14432
569236,23298,SPOTTY BUNTING,4,02/10/2011 15:49,4.95,14432
569238,23291,DOLLY GIRL CHILDRENS CUP,2,02/10/2011 15:52,1.25,17954
569238,21213,PACK OF 72 SKULL CAKE CASES,6,02/10/2011 15:52,0.55,17954
569241,21915,RED  HARMONICA IN BOX ,12,03/10/2011 09:30,1.25,14488
569241,22549,PICTURE DOMINOES,12,03/10/2011 09:30,1.45,14488
569242,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,03/10/2011 09:34,3.75,14193
569243,48187,DOORMAT NEW ENGLAND,2,03/10/2011 09:44,8.25,13344
569243,23350,ROLL WRAP VINTAGE SPOT ,12,03/10/2011 09:44,1.25,13344
569243,23426,METAL SIGN DROP YOUR PANTS,6,03/10/2011 09:44,2.89,13344
569246,47566,PARTY BUNTING,3,03/10/2011 09:57,10.79,14096
569246,85129D,BEADED CRYSTAL HEART PINK SMALL,1,03/10/2011 09:57,2.46,14096
569246,22341,LOVE GARLAND PAINTED ZINC ,1,03/10/2011 09:57,3.29,14096
569246,10135,COLOURING PENCILS BROWN TUBE,5,03/10/2011 09:57,2.46,14096
569246,22129,PARTY CONES CANDY DECORATION,5,03/10/2011 09:57,2.46,14096
569246,72812,LARGE ZINC GLASS CANDLEHOLDER,5,03/10/2011 09:57,4.13,14096
569246,21147,JINGLE BELLS TREE DECORATION,1,03/10/2011 09:57,2.46,14096
569246,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,7,03/10/2011 09:57,0.63,14096
569246,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,03/10/2011 09:57,3.29,14096
569246,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,03/10/2011 09:57,4.96,14096
569246,21880,RED RETROSPOT TAPE,1,03/10/2011 09:57,0.42,14096
569248,22174,PHOTO CUBE,12,03/10/2011 10:09,1.65,12886
569249,23241,TREASURE TIN GYMKHANA DESIGN,6,03/10/2011 10:15,2.08,14092
569250,23511,EMBROIDERED RIBBON REEL EMILY ,6,03/10/2011 10:18,2.08,16747
569250,23217,LAUREL HEART ANTIQUE SILVER,12,03/10/2011 10:18,1.25,16747
569257,23539,WALL ART LOVES' SECRET ,48,03/10/2011 11:24,3.88,18102
569261,20961,STRAWBERRY BATH SPONGE ,4,03/10/2011 11:34,1.25,17321
569261,23371,SET 36 COLOUR PENCILS SPACEBOY ,2,03/10/2011 11:34,1.25,17321
569302,22637,PIGGY BANK RETROSPOT ,4,03/10/2011 12:04,2.55,16205
569302,22619,SET OF 6 SOLDIER SKITTLES,3,03/10/2011 12:04,3.75,16205
569319,23523,TREASURE AHOY WALL ART,6,03/10/2011 12:17,3.75,14290
569319,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,03/10/2011 12:17,1.25,14290
569325,22867,HAND WARMER BIRD DESIGN,2,03/10/2011 12:41,2.1,16774
569329,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,03/10/2011 13:03,2.55,17652
569330,20713,JUMBO BAG OWLS,100,03/10/2011 13:31,1.79,15311
569331,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,03/10/2011 13:39,0.42,16875
569331,22113,GREY HEART HOT WATER BOTTLE,4,03/10/2011 13:39,3.75,16875
569332,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,03/10/2011 13:46,1.65,12637
569332,22385,JUMBO BAG SPACEBOY DESIGN,1,03/10/2011 13:46,2.08,12637
569332,20713,JUMBO BAG OWLS,3,03/10/2011 13:46,2.08,12637
569336,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,03/10/2011 14:05,1.65,15088
569336,23080,RED METAL BOX TOP SECRET,4,03/10/2011 14:05,8.25,15088
569338,22686,FRENCH BLUE METAL DOOR SIGN No,96,03/10/2011 14:18,1.06,16013
569357,23201,JUMBO BAG ALPHABET,10,03/10/2011 14:52,2.08,15930
569360,22980,PANTRY SCRUBBING BRUSH,4,03/10/2011 14:59,1.65,14653
569360,23439,HAND WARMER RED LOVE HEART,2,03/10/2011 14:59,2.1,14653
569360,23332,IVORY WICKER HEART LARGE,5,03/10/2011 14:59,1.65,14653
569363,22178,VICTORIAN GLASS HANGING T-LIGHT,12,03/10/2011 15:08,1.95,13297
569364,17003,BROCADE RING PURSE ,36,03/10/2011 15:10,0.39,13167
569367,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,03/10/2011 15:28,3.75,13994
569367,22726,ALARM CLOCK BAKELIKE GREEN,2,03/10/2011 15:28,3.75,13994
569367,22819,BIRTHDAY CARD  RETRO SPOT,12,03/10/2011 15:28,0.42,13994
569371,23198,PANTRY MAGNETIC  SHOPPING LIST,3,03/10/2011 15:52,1.45,14651
569373,15036,ASSORTED COLOURS SILK FAN,48,03/10/2011 16:12,0.83,12971
569383,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,48,03/10/2011 16:46,0.42,15159
569383,20727,LUNCH BAG  BLACK SKULL.,20,03/10/2011 16:46,1.65,15159
569383,23298,SPOTTY BUNTING,9,03/10/2011 16:46,4.95,15159
569383,22115,METAL SIGN EMPIRE TEA,12,03/10/2011 16:46,0.79,15159
569383,22191,IVORY DINER WALL CLOCK,4,03/10/2011 16:46,8.5,15159
569383,22116,METAL SIGN HIS DINNER IS SERVED,12,03/10/2011 16:46,0.79,15159
569403,23298,SPOTTY BUNTING,3,04/10/2011 09:02,4.95,13319
569403,22374,AIRLINE BAG VINTAGE JET SET RED,4,04/10/2011 09:02,4.25,13319
569404,23531,WALL ART BIG LOVE ,3,04/10/2011 09:03,6.95,13319
569406,22603,CHRISTMAS RETROSPOT TREE WOOD,24,04/10/2011 09:09,0.85,16253
569408,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,24,04/10/2011 09:26,4.25,13881
569409,82582,AREA PATROLLED METAL SIGN,12,04/10/2011 09:38,2.1,14110
569412,21790,VINTAGE SNAP CARDS,12,04/10/2011 09:51,0.85,13650
569416,23322,LARGE WHITE HEART OF WICKER,6,04/10/2011 10:15,2.95,13801
569416,82578,KITCHEN METAL SIGN,12,04/10/2011 10:15,0.55,13801
569417,23506,MINI PLAYING CARDS SPACEBOY ,20,04/10/2011 10:29,0.42,17629
569418,22945,CHRISTMAS METAL TAGS ASSORTED ,12,04/10/2011 10:30,0.85,12989
569424,85099B,JUMBO BAG RED RETROSPOT,4,04/10/2011 10:49,2.08,15529
569424,23230,WRAP ALPHABET DESIGN,25,04/10/2011 10:49,0.42,15529
569424,21192,WHITE BELL HONEYCOMB PAPER ,4,04/10/2011 10:49,1.65,15529
569457,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,04/10/2011 11:29,0.42,14606
569457,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1,04/10/2011 11:29,2.1,14606
569457,22196,SMALL HEART MEASURING SPOONS,1,04/10/2011 11:29,0.85,14606
569460,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,04/10/2011 11:33,1.65,13895
569460,23226,FILIGREE HEART DAISY WHITE,24,04/10/2011 11:33,1.25,13895
569459,23019,SMALL APOTHECARY MEASURING JAR ,6,04/10/2011 11:33,7.45,16713
569459,23535,BICYCLE SAFTEY WALL ART,4,04/10/2011 11:33,5.95,16713
569462,22562,MONSTERS STENCIL CRAFT,5,04/10/2011 11:36,1.25,17014
569467,23506,MINI PLAYING CARDS SPACEBOY ,20,04/10/2011 11:44,0.42,14291
569467,22662,LUNCH BAG DOLLY GIRL DESIGN,10,04/10/2011 11:44,1.65,14291
569467,23389,SPACEBOY MINI BACKPACK,4,04/10/2011 11:44,4.15,14291
569469,21975,PACK OF 60 DINOSAUR CAKE CASES,3,04/10/2011 12:22,0.55,16360
569472,84879,ASSORTED COLOUR BIRD ORNAMENT,12,04/10/2011 12:38,1.69,14515
569472,23321,SMALL WHITE HEART OF WICKER,6,04/10/2011 12:38,1.65,14515
569479,23129,HEART SHAPED HOLLY WREATH,24,04/10/2011 12:41,4.15,13408
569479,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,36,04/10/2011 12:41,0.83,13408
569482,23013,GLASS APOTHECARY BOTTLE TONIC,4,04/10/2011 12:43,3.95,14184
569481,22593,CHRISTMAS GINGHAM STAR,12,04/10/2011 12:43,0.85,15255
569482,23536,VILLAGE SHOW WALL ART,4,04/10/2011 12:43,5.95,14184
569481,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,04/10/2011 12:43,1.65,15255
569486,22161,HEART DECORATION RUSTIC HANGING ,64,04/10/2011 12:51,0.19,15339
569486,22698,PINK REGENCY TEACUP AND SAUCER,1,04/10/2011 12:51,2.95,15339
569488,22043,CHRISTMAS CARD SCREEN PRINT ,24,04/10/2011 13:10,0.19,16440
569491,23367,SET 12 COLOUR PENCILS SPACEBOY ,1,04/10/2011 13:25,0.65,14056
569491,23050,RECYCLED ACAPULCO MAT GREEN,4,04/10/2011 13:25,8.25,14056
569493,22779,WOODEN OWLS LIGHT GARLAND ,4,04/10/2011 13:35,4.25,13317
569493,21889,WOODEN BOX OF DOMINOES,12,04/10/2011 13:35,1.25,13317
569521,21914,BLUE HARMONICA IN BOX ,1,04/10/2011 14:33,1.25,16474
569521,82494L,WOODEN FRAME ANTIQUE WHITE ,6,04/10/2011 14:33,2.95,16474
569521,81952V,ROUND PURPLE CLOCK WITH SUCKER,1,04/10/2011 14:33,0.19,16474
569521,23188,VINTAGE  2 METER FOLDING RULER,1,04/10/2011 14:33,1.65,16474
569523,23065,LARGE DECO JEWELLERY STAND,1,04/10/2011 14:41,12.5,16033
569524,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,04/10/2011 14:42,5.95,14506
569524,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,04/10/2011 14:42,3.75,14506
569524,23213,STAR WREATH DECORATION WITH BELL,1,04/10/2011 14:42,1.25,14506
569524,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,04/10/2011 14:42,3.75,14506
569524,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2,04/10/2011 14:42,2.95,14506
569528,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,04/10/2011 14:53,1.25,16242
569528,20725,LUNCH BAG RED RETROSPOT,10,04/10/2011 14:53,1.65,16242
569527,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,04/10/2011 14:53,0.65,12512
569527,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,04/10/2011 14:53,2.95,12512
569533,21901,KEY FOB   BACK DOOR ,1,04/10/2011 15:21,0.65,16374
569546,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1,04/10/2011 16:39,0.85,15276
569546,23461,SWEETHEART BIRD HOUSE,1,04/10/2011 16:39,4.15,15276
569546,82583,HOT BATHS METAL SIGN,1,04/10/2011 16:39,2.1,15276
569555,22737,RIBBON REEL CHRISTMAS PRESENT ,10,05/10/2011 08:17,1.65,17728
569555,22571,ROCKING HORSE RED CHRISTMAS ,12,05/10/2011 08:17,0.85,17728
569555,22597,MUSICAL ZINC HEART DECORATION ,12,05/10/2011 08:17,0.85,17728
569555,22867,HAND WARMER BIRD DESIGN,12,05/10/2011 08:17,2.1,17728
569555,22149,FELTCRAFT 6 FLOWER FRIENDS,6,05/10/2011 08:17,2.1,17728
569555,23247,BISCUIT TIN 50'S CHRISTMAS,6,05/10/2011 08:17,2.89,17728
569556,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,05/10/2011 08:50,1.65,14936
569556,23035,DRAWER KNOB CERAMIC IVORY,12,05/10/2011 08:50,1.45,14936
569562,21880,RED RETROSPOT TAPE,24,05/10/2011 09:43,0.65,12720
569563,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,24,05/10/2011 09:46,0.65,12481
569568,22630,DOLLY GIRL LUNCH BOX,12,05/10/2011 09:57,1.95,12700
569568,16236,KITTY PENCIL ERASERS,28,05/10/2011 09:57,0.21,12700
569574,21872,GLAMOROUS  MUG,12,05/10/2011 10:30,1.25,15127
569581,23323,WHITE WICKER STAR ,6,05/10/2011 11:16,2.1,15081
569590,22817,CARD SUKI BIRTHDAY,12,05/10/2011 11:25,0.42,13949
569630,22385,JUMBO BAG SPACEBOY DESIGN,10,05/10/2011 11:44,2.08,13458
569630,20727,LUNCH BAG  BLACK SKULL.,10,05/10/2011 11:44,1.65,13458
569631,22540,MINI JIGSAW CIRCUS PARADE ,24,05/10/2011 11:53,0.42,13483
569633,22505,MEMO BOARD COTTAGE DESIGN,8,05/10/2011 12:02,4.95,16478
569633,85199S,SMALL HANGING IVORY/RED WOOD BIRD,24,05/10/2011 12:02,0.42,16478
569635,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,05/10/2011 12:13,1.65,12748
569635,20984,12 PENCILS TALL TUBE POSY,24,05/10/2011 12:13,0.29,12748
569635,23310,BUBBLEGUM RING ASSORTED,36,05/10/2011 12:13,0.42,12748
569637,22621,TRADITIONAL KNITTING NANCY,12,05/10/2011 12:14,1.65,15757
569643,21907,I'M ON HOLIDAY METAL SIGN,12,05/10/2011 12:31,2.1,15730
569650,23342,MINT DINER WALL CLOCK,12,05/10/2011 12:44,7.65,12415
569650,23108,SET OF 10 LED DOLLY LIGHTS,60,05/10/2011 12:44,5.39,12415
569650,23524,HORSE & PONY WALL ART,48,05/10/2011 12:44,3.29,12415
569650,23525,BUFFALO BILL WALL ART ,48,05/10/2011 12:44,3.29,12415
569650,23505,PLAYING CARDS I LOVE LONDON ,100,05/10/2011 12:44,1.04,12415
569650,23175,REGENCY MILK JUG PINK ,24,05/10/2011 12:44,2.75,12415
569651,21975,PACK OF 60 DINOSAUR CAKE CASES,2,05/10/2011 12:49,0.55,14534
569651,21588,RETROSPOT GIANT TUBE MATCHES,1,05/10/2011 12:49,2.55,14534
569651,23314,VINTAGE CHRISTMAS TABLECLOTH,1,05/10/2011 12:49,12.5,14534
569651,21587,COSY HOUR GIANT TUBE MATCHES,3,05/10/2011 12:49,2.55,14534
569653,23290,SPACEBOY CHILDRENS BOWL,16,05/10/2011 12:52,1.25,12451
569653,20713,JUMBO BAG OWLS,10,05/10/2011 12:52,2.08,12451
569662,22816,CARD MOTORBIKE SANTA,12,05/10/2011 13:19,0.42,15244
569662,23515,EMBROIDERED RIBBON REEL DAISY ,6,05/10/2011 13:19,2.08,15244
569666,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,05/10/2011 13:36,1.25,17690
569669,22621,TRADITIONAL KNITTING NANCY,2,05/10/2011 13:47,1.65,14730
569669,22992,REVOLVER WOODEN RULER ,1,05/10/2011 13:47,1.95,14730
569670,23295,SET OF 12 MINI LOAF BAKING CASES,1,05/10/2011 13:47,0.83,14730
569672,21925,UNION STRIPE CUSHION COVER ,2,05/10/2011 13:58,1.25,17841
569672,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,1,05/10/2011 13:58,1.25,17841
569673,85053,FRENCH ENAMEL CANDLEHOLDER,3,05/10/2011 13:58,2.1,17222
569673,21349,IVY HEART WREATH,2,05/10/2011 13:58,6.75,17222
569683,21385,IVORY HANGING DECORATION  HEART,24,05/10/2011 14:39,0.85,15953
569685,22722,SET OF 6 SPICE TINS PANTRY DESIGN,6,05/10/2011 14:47,3.95,16758
569691,23506,MINI PLAYING CARDS SPACEBOY ,20,05/10/2011 15:09,0.42,18223
569692,23390,DOLLY GIRL MINI BACKPACK,4,05/10/2011 15:17,4.15,14389
569692,23310,BUBBLEGUM RING ASSORTED,36,05/10/2011 15:17,0.42,14389
569693,22405,MONEY BOX POCKET MONEY DESIGN,3,05/10/2011 15:18,1.25,17837
569693,21746,SMALL RED RETROSPOT WINDMILL,1,05/10/2011 15:18,1.25,17837
569699,22630,DOLLY GIRL LUNCH BOX,2,05/10/2011 15:52,1.95,12723
569702,23329,DECORATIVE WICKER HEART LARGE,6,05/10/2011 16:09,1.65,14396
569702,21901,KEY FOB   BACK DOOR ,2,05/10/2011 16:09,0.65,14396
569715,21908,CHOCOLATE THIS WAY METAL SIGN,12,05/10/2011 17:29,2.1,15856
569718,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,06/10/2011 09:01,8.5,15837
569721,22821,GIFT BAG PSYCHEDELIC APPLES,12,06/10/2011 09:28,0.65,12628
569722,22029,SPACEBOY BIRTHDAY CARD,12,06/10/2011 09:31,0.42,12431
569728,22570,FELTCRAFT CUSHION RABBIT,4,06/10/2011 09:38,3.75,15416
569730,20677,PINK POLKADOT BOWL,72,06/10/2011 09:45,1.06,16422
569732,22273,FELTCRAFT DOLL MOLLY,6,06/10/2011 09:56,2.95,13177
569736,22382,LUNCH BAG SPACEBOY DESIGN ,10,06/10/2011 10:44,1.65,14317
569736,23471,SIX DRAWER OFFICE TIDY,8,06/10/2011 10:44,8.25,14317
569736,23320,GIANT 50'S CHRISTMAS CRACKER,12,06/10/2011 10:44,2.89,14317
569737,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,06/10/2011 10:45,2.89,16295
569737,23427,STOOL HOME SWEET HOME ,1,06/10/2011 10:45,12.5,16295
569739,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,06/10/2011 10:48,2.1,14911
569741,47566,PARTY BUNTING,8,06/10/2011 10:52,4.95,14626
569741,22768,FAMILY PHOTO FRAME CORNICE,2,06/10/2011 10:52,9.95,14626
569767,22637,PIGGY BANK RETROSPOT ,6,06/10/2011 11:24,2.55,14849
569766,22961,JAM MAKING SET PRINTED,12,06/10/2011 11:24,1.45,14849
569768,22107,PIZZA PLATE IN BOX,4,06/10/2011 11:27,3.75,13078
569789,23294,SET OF 6 SNACK LOAF BAKING CASES,1,06/10/2011 11:41,0.83,16924
569799,23326,HANGING MINI COLOURED BOTTLES,48,06/10/2011 11:47,0.63,13602
569803,22120,WELCOME  WOODEN BLOCK LETTERS,3,06/10/2011 11:48,9.95,13090
569823,23284,DOORMAT KEEP CALM AND COME IN,1,06/10/2011 12:15,8.25,16895
569823,22505,MEMO BOARD COTTAGE DESIGN,1,06/10/2011 12:15,4.95,16895
569823,22865,HAND WARMER OWL DESIGN,2,06/10/2011 12:15,2.1,16895
569825,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,06/10/2011 12:23,3.25,15805
569827,23207,LUNCH BAG ALPHABET DESIGN,10,06/10/2011 12:26,1.65,13591
569835,23356,LOVE HOT WATER BOTTLE,2,06/10/2011 13:05,5.95,15518
569843,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,4,06/10/2011 13:29,0.39,14449
569843,23334,IVORY WICKER HEART SMALL,4,06/10/2011 13:29,0.63,14449
569843,23091,ZINC HERB GARDEN CONTAINER,2,06/10/2011 13:29,6.25,14449
569843,21386,IVORY HANGING DECORATION  EGG,2,06/10/2011 13:29,0.19,14449
569844,22631,CIRCUS PARADE LUNCH BOX ,12,06/10/2011 13:30,1.95,12626
569846,22835,HOT WATER BOTTLE I AM SO POORLY,4,06/10/2011 13:42,4.65,13422
569846,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,06/10/2011 13:42,2.95,13422
569846,23236,DOILEY STORAGE TIN,6,06/10/2011 13:42,2.89,13422
569846,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,06/10/2011 13:42,4.95,13422
569848,22379,RECYCLING BAG RETROSPOT ,10,06/10/2011 13:48,2.1,16316
569848,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,10,06/10/2011 13:48,0.79,16316
569848,22627,MINT KITCHEN SCALES,2,06/10/2011 13:48,8.5,16316
569859,23101,SILVER STARS TABLE DECORATION,2,06/10/2011 14:36,0.83,16814
569859,23504,PLAYING CARDS JUBILEE UNION JACK,3,06/10/2011 14:36,1.25,16814
569862,21034,REX CASH+CARRY JUMBO SHOPPER,1,06/10/2011 14:43,0.95,14518
569862,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,5,06/10/2011 14:43,1.25,14518
569866,23366,SET 12 COLOURING PENCILS DOILY,2,06/10/2011 14:50,0.65,12757
569866,22733,3D TRADITIONAL CHRISTMAS STICKERS,1,06/10/2011 14:50,1.25,12757
569866,23502,PLAYING CARDS VINTAGE DOILY ,2,06/10/2011 14:50,1.25,12757
569866,22573,STAR WOODEN CHRISTMAS DECORATION,7,06/10/2011 14:50,0.85,12757
569867,21974,SET OF 36 PAISLEY FLOWER DOILIES,24,06/10/2011 14:54,1.45,12569
569867,21212,PACK OF 72 RETROSPOT CAKE CASES,24,06/10/2011 14:54,0.55,12569
569868,22149,FELTCRAFT 6 FLOWER FRIENDS,6,06/10/2011 14:59,2.1,13018
569871,21258,VICTORIAN SEWING BOX LARGE,6,06/10/2011 15:04,12.75,13089
569890,21907,I'M ON HOLIDAY METAL SIGN,12,06/10/2011 15:46,2.1,14738
569893,21679,SKULLS  STICKERS,24,06/10/2011 15:51,0.85,12627
569893,23199,JUMBO BAG APPLES,10,06/10/2011 15:51,2.08,12627
569893,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,06/10/2011 15:51,4.15,12627
569894,23318,BOX OF 6 MINI VINTAGE CRACKERS,4,06/10/2011 15:53,2.49,15707
569897,22797,CHEST OF DRAWERS GINGHAM HEART ,1,06/10/2011 16:01,16.95,17813
569897,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,06/10/2011 16:01,1.25,17813
569897,21756,BATH BUILDING BLOCK WORD,1,06/10/2011 16:01,6.25,17813
569897,82583,HOT BATHS METAL SIGN,2,06/10/2011 16:01,2.1,17813
569897,22761,CHEST 7 DRAWER MA CAMPAGNE,1,06/10/2011 16:01,24.95,17813
569897,22113,GREY HEART HOT WATER BOTTLE,2,06/10/2011 16:01,4.25,17813
569899,23332,IVORY WICKER HEART LARGE,12,06/10/2011 16:15,1.65,13940
569903,22161,HEART DECORATION RUSTIC HANGING ,24,06/10/2011 16:25,0.19,13892
569903,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,06/10/2011 16:25,0.65,13892
569903,22669,RED BABY BUNTING ,5,06/10/2011 16:25,2.95,13892
569905,23332,IVORY WICKER HEART LARGE,12,06/10/2011 16:28,1.65,13549
569917,23172,REGENCY TEA PLATE PINK,24,06/10/2011 17:02,1.65,17453
569943,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,06/10/2011 18:08,1.65,14592
569943,47504K,ENGLISH ROSE GARDEN SECATEURS,1,06/10/2011 18:08,0.79,14592
569962,23284,DOORMAT KEEP CALM AND COME IN,10,06/10/2011 18:45,6.75,13993
569962,22689,DOORMAT MERRY CHRISTMAS RED ,20,06/10/2011 18:45,7.08,13993
569962,48173C,DOORMAT BLACK FLOCK ,4,06/10/2011 18:45,8.25,13993
569965,85152,HAND OVER THE CHOCOLATE   SIGN ,3,06/10/2011 18:47,2.1,18109
569983,22620,4 TRADITIONAL SPINNING TOPS,2,06/10/2011 19:49,1.45,17231
569983,84946,ANTIQUE SILVER T-LIGHT GLASS,12,06/10/2011 19:49,1.25,17231
569998,22629,SPACEBOY LUNCH BOX ,12,07/10/2011 08:12,1.95,12540
569998,22726,ALARM CLOCK BAKELIKE GREEN,4,07/10/2011 08:12,3.75,12540
570002,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,07/10/2011 09:16,3.45,12477
570008,23133,LARGE IVORY HEART WALL ORGANISER,4,07/10/2011 09:30,8.25,13359
570008,23351,ROLL WRAP 50'S CHRISTMAS,12,07/10/2011 09:30,1.25,13359
570009,22417,PACK OF 60 SPACEBOY CAKE CASES,24,07/10/2011 09:38,0.55,14138
570011,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,07/10/2011 09:44,0.29,16477
